"yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
2013,"2012-13","ATL",201952,"Jeff Teague",1610612737,2012,0,3,181,74,"Jeff","G",1988-06-10,"Wake Forest",25,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/201952","https://stats.nba.com/media/players/230x185/201952.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png","https://stats.nba.com/media/players/700/201952.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png"
2013,"2012-13","ATL",101150,"Lou Williams",1610612737,2012,3,6,175,73,"Lou","G",1986-10-27,"South Gwinnett HS (GA)",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/101150","https://stats.nba.com/media/players/230x185/101150.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png","https://stats.nba.com/media/players/700/101150.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png"
2013,"2012-13","ATL",201229,"Anthony Tolliver",1610612737,2012,4,4,240,80,"Anthony","F",1985-06-01,"Creighton",28,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/201229","https://stats.nba.com/media/players/230x185/201229.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201229.png","https://stats.nba.com/media/players/700/201229.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201229.png"
2013,"2012-13","ATL",2746,"Josh Smith",1610612737,2012,5,8,225,81,"Josh","F",1985-12-05,"Oak Hill Academy (VA)",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2746","https://stats.nba.com/media/players/230x185/2746.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2746.png","https://stats.nba.com/media/players/700/2746.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2746.png"
2013,"2012-13","ATL",202714,"Shelvin Mack",1610612737,2012,8,1,207,75,"Shelvin","G",1990-04-22,"Butler",23,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/202714","https://stats.nba.com/media/players/230x185/202714.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202714.png","https://stats.nba.com/media/players/700/202714.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202714.png"
2013,"2012-13","ATL",101130,"Johan Petro",1610612737,2012,10,7,247,84,"Johan","C",1986-01-27,"Pau Orthez",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/101130","https://stats.nba.com/media/players/230x185/101130.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101130.png","https://stats.nba.com/media/players/700/101130.png","https://stats.nba.com/media/players/230x185/101130.png"
2013,"2012-13","ATL",203098,"John Jenkins",1610612737,2012,12,0,215,76,"John","G",1991-03-06,"Vanderbilt",22,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/203098","https://stats.nba.com/media/players/230x185/203098.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203098.png","https://stats.nba.com/media/players/700/203098.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203098.png"
2013,"2012-13","ATL",201143,"Al Horford",1610612737,2012,15,5,250,82,"Al","C-F",1986-06-03,"Florida",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/201143","https://stats.nba.com/media/players/230x185/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png","https://stats.nba.com/media/players/700/201143.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png"
2013,"2012-13","ATL",2594,"Kyle Korver",1610612737,2012,26,9,212,79,"Kyle","F-G",1981-03-17,"Creighton",32,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2594","https://stats.nba.com/media/players/230x185/2594.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2594.png","https://stats.nba.com/media/players/700/2594.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2594.png"
2013,"2012-13","ATL",2585,"Zaza Pachulia",1610612737,2012,27,9,275,83,"Zaza","C-F",1984-02-10,"Tbilisi, Georgia",29,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2585","https://stats.nba.com/media/players/230x185/2585.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2585.png","https://stats.nba.com/media/players/700/2585.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2585.png"
2013,"2012-13","ATL",2563,"Dahntay Jones",1610612737,2012,30,9,225,78,"Dahntay","F",1980-12-27,"Duke",32,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2563","https://stats.nba.com/media/players/230x185/2563.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2563.png","https://stats.nba.com/media/players/700/2563.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2563.png"
2013,"2012-13","ATL",203118,"Mike Scott",1610612737,2012,32,0,237,80,"Mike","F",1988-07-16,"Virginia",24,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/203118","https://stats.nba.com/media/players/230x185/203118.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png","https://stats.nba.com/media/players/700/203118.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png"
2013,"2012-13","ATL",2734,"Devin Harris",1610612737,2012,34,8,192,75,"Devin","G",1983-02-27,"Wisconsin",30,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2734","https://stats.nba.com/media/players/230x185/2734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2734.png","https://stats.nba.com/media/players/700/2734.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2734.png"
2013,"2012-13","ATL",201274,"Ivan Johnson",1610612737,2012,44,1,255,80,"Ivan","F",1984-04-10,"California State-San Bernardino",29,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/201274","https://stats.nba.com/media/players/230x185/201274.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201274.png","https://stats.nba.com/media/players/700/201274.png","https://stats.nba.com/media/players/230x185/201274.png"
2013,"2012-13","ATL",2052,"DeShawn Stevenson",1610612737,2012,92,12,218,77,"DeShawn","F-G",1981-04-03,"Washington Union HS (CA)",32,"https://stats.nba.com/media/img/teams/logos/season/2012-13/ATL_logo.svg","https://stats.nba.com/player/2052","https://stats.nba.com/media/players/230x185/2052.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2052.png","https://stats.nba.com/media/players/700/2052.png","https://stats.nba.com/media/players/230x185/2052.png"
2013,"2012-13","BKN",101154,"Andray Blatche",1610612751,2012,0,7,260,83,"Andray","C-F",1986-08-22,"South Kent HS (CT)",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/101154","https://stats.nba.com/media/players/230x185/101154.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101154.png","https://stats.nba.com/media/players/700/101154.png","https://stats.nba.com/media/players/230x185/101154.png"
2013,"2012-13","BKN",201228,"C.J. Watson",1610612751,2012,1,5,175,74,"C.J.","G",1984-04-17,"Tennessee",29,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/201228","https://stats.nba.com/media/players/230x185/201228.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201228.png","https://stats.nba.com/media/players/700/201228.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201228.png"
2013,"2012-13","BKN",2207,"Joe Johnson",1610612751,2012,7,11,240,79,"Joe","G",1981-06-29,"Arkansas",32,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/2207","https://stats.nba.com/media/players/230x185/2207.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2207.png","https://stats.nba.com/media/players/700/2207.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2207.png"
2013,"2012-13","BKN",101114,"Deron Williams",1610612751,2012,8,7,209,75,"Deron","G",1984-06-26,"Illinois",29,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/101114","https://stats.nba.com/media/players/230x185/101114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101114.png","https://stats.nba.com/media/players/700/101114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101114.png"
2013,"2012-13","BKN",202705,"MarShon Brooks",1610612751,2012,9,1,200,77,"MarShon","G",1989-01-26,"Providence",24,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/202705","https://stats.nba.com/media/players/230x185/202705.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202705.png","https://stats.nba.com/media/players/700/202705.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202705.png"
2013,"2012-13","BKN",2586,"Keith Bogans",1610612751,2012,10,9,215,77,"Keith","F-G",1980-05-12,"Kentucky",33,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/2586","https://stats.nba.com/media/players/230x185/2586.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2586.png","https://stats.nba.com/media/players/700/2586.png","https://stats.nba.com/media/players/230x185/2586.png"
2013,"2012-13","BKN",201572,"Brook Lopez",1610612751,2012,11,4,265,84,"Brook","C",1988-04-01,"Stanford",25,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/201572","https://stats.nba.com/media/players/230x185/201572.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png","https://stats.nba.com/media/players/700/201572.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png"
2013,"2012-13","BKN",203129,"Tornike Shengelia",1610612751,2012,20,0,240,81,"Tornike","F",1991-10-05,"Spirou Charleroi",21,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/203129","https://stats.nba.com/media/players/230x185/203129.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203129.png","https://stats.nba.com/media/players/700/203129.png","https://stats.nba.com/media/players/230x185/203129.png"
2013,"2012-13","BKN",203126,"Kris Joseph",1610612751,2012,24,0,210,79,"Kris","F",1988-12-17,"Syracuse",24,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/203126","https://stats.nba.com/media/players/230x185/203126.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203126.png","https://stats.nba.com/media/players/700/203126.png","https://stats.nba.com/media/players/230x185/203126.png"
2013,"2012-13","BKN",2501,"Reggie Evans",1610612751,2012,30,10,245,80,"Reggie","F",1980-05-18,"Iowa",33,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/2501","https://stats.nba.com/media/players/230x185/2501.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2501.png","https://stats.nba.com/media/players/700/2501.png","https://stats.nba.com/media/players/230x185/2501.png"
2013,"2012-13","BKN",203141,"Mirza Teletovic",1610612751,2012,33,0,255,81,"Mirza","F",1985-09-17,NA,27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/203141","https://stats.nba.com/media/players/230x185/203141.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203141.png","https://stats.nba.com/media/players/700/203141.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203141.png"
2013,"2012-13","BKN",203116,"Tyshawn Taylor",1610612751,2012,41,0,185,75,"Tyshawn","G",1990-04-12,"Kansas",23,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/203116","https://stats.nba.com/media/players/230x185/203116.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203116.png","https://stats.nba.com/media/players/700/203116.png","https://stats.nba.com/media/players/230x185/203116.png"
2013,"2012-13","BKN",711,"Jerry Stackhouse",1610612751,2012,42,17,218,78,"Jerry","F",1974-11-05,"North Carolina",38,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/711","https://stats.nba.com/media/players/230x185/711.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/711.png","https://stats.nba.com/media/players/700/711.png","https://stats.nba.com/media/players/230x185/711.png"
2013,"2012-13","BKN",2743,"Kris Humphries",1610612751,2012,43,8,235,81,"Kris","F",1985-02-06,"Minnesota",28,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/2743","https://stats.nba.com/media/players/230x185/2743.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2743.png","https://stats.nba.com/media/players/700/2743.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2743.png"
2013,"2012-13","BKN",2222,"Gerald Wallace",1610612751,2012,45,11,220,79,"Gerald","F",1982-07-23,"Alabama",30,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BKN_logo.svg","https://stats.nba.com/player/2222","https://stats.nba.com/media/players/230x185/2222.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2222.png","https://stats.nba.com/media/players/700/2222.png","https://stats.nba.com/media/players/230x185/2222.png"
2013,"2012-13","BOS",202340,"Avery Bradley",1610612738,2012,0,2,180,74,"Avery","G",1990-11-26,"Texas-Austin",22,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/202340","https://stats.nba.com/media/players/230x185/202340.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202340.png","https://stats.nba.com/media/players/700/202340.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202340.png"
2013,"2012-13","BOS",1891,"Jason Terry",1610612738,2012,4,13,180,74,"Jason","G",1977-09-15,"Arizona",35,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/1891","https://stats.nba.com/media/players/230x185/1891.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1891.png","https://stats.nba.com/media/players/700/1891.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1891.png"
2013,"2012-13","BOS",708,"Kevin Garnett",1610612738,2012,5,17,253,83,"Kevin","C-F",1976-05-19,"Farragut Academy HS (IL)",37,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/708","https://stats.nba.com/media/players/230x185/708.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/708.png","https://stats.nba.com/media/players/700/708.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/708.png"
2013,"2012-13","BOS",203096,"Jared Sullinger",1610612738,2012,7,0,260,81,"Jared","F",1992-03-04,"Ohio State",21,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/203096","https://stats.nba.com/media/players/230x185/203096.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203096.png","https://stats.nba.com/media/players/700/203096.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203096.png"
2013,"2012-13","BOS",201145,"Jeff Green",1610612738,2012,8,4,235,81,"Jeff","F",1986-08-28,"Georgetown",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/201145","https://stats.nba.com/media/players/230x185/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png","https://stats.nba.com/media/players/700/201145.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png"
2013,"2012-13","BOS",200765,"Rajon Rondo",1610612738,2012,9,6,186,73,"Rajon","G",1986-02-22,"Kentucky",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/200765","https://stats.nba.com/media/players/230x185/200765.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200765.png","https://stats.nba.com/media/players/700/200765.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200765.png"
2013,"2012-13","BOS",201584,"Courtney Lee",1610612738,2012,11,4,200,77,"Courtney","G",1985-10-03,"Western Kentucky",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/201584","https://stats.nba.com/media/players/230x185/201584.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png","https://stats.nba.com/media/players/700/201584.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png"
2013,"2012-13","BOS",201591,"DJ White",1610612738,2012,12,4,250,81,"DJ","F",1986-08-31,"Indiana",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/201591","https://stats.nba.com/media/players/230x185/201591.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201591.png","https://stats.nba.com/media/players/700/201591.png","https://stats.nba.com/media/players/230x185/201591.png"
2013,"2012-13","BOS",203097,"Fab Melo",1610612738,2012,13,0,255,84,"Fab","C",1990-06-20,"Syracuse",23,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/203097","https://stats.nba.com/media/players/230x185/203097.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203097.png","https://stats.nba.com/media/players/700/203097.png","https://stats.nba.com/media/players/230x185/203097.png"
2013,"2012-13","BOS",202348,"Jordan Crawford",1610612738,2012,27,2,195,76,"Jordan","G",1988-10-23,"Xavier",24,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/202348","https://stats.nba.com/media/players/230x185/202348.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202348.png","https://stats.nba.com/media/players/700/202348.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202348.png"
2013,"2012-13","BOS",101138,"Brandon Bass",1610612738,2012,30,7,250,80,"Brandon","F",1985-04-30,"Louisiana State",28,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/101138","https://stats.nba.com/media/players/230x185/101138.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101138.png","https://stats.nba.com/media/players/700/101138.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101138.png"
2013,"2012-13","BOS",1718,"Paul Pierce",1610612738,2012,34,14,235,79,"Paul","F",1977-10-13,"Kansas",35,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/1718","https://stats.nba.com/media/players/230x185/1718.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1718.png","https://stats.nba.com/media/players/700/1718.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1718.png"
2013,"2012-13","BOS",101183,"Shavlik Randolph",1610612738,2012,42,5,236,82,"Shavlik","F",1983-11-24,"Duke",29,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/101183","https://stats.nba.com/media/players/230x185/101183.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101183.png","https://stats.nba.com/media/players/700/101183.png","https://stats.nba.com/media/players/230x185/101183.png"
2013,"2012-13","BOS",2404,"Chris Wilcox",1610612738,2012,44,10,235,82,"Chris","F-C",1982-09-03,"Maryland",30,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/2404","https://stats.nba.com/media/players/230x185/2404.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2404.png","https://stats.nba.com/media/players/700/2404.png","https://stats.nba.com/media/players/230x185/2404.png"
2013,"2012-13","BOS",201944,"Terrence Williams",1610612738,2012,55,3,220,78,"Terrence","G-F",1987-06-28,"Louisville",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/BOS_logo.svg","https://stats.nba.com/player/201944","https://stats.nba.com/media/players/230x185/201944.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201944.png","https://stats.nba.com/media/players/700/201944.png","https://stats.nba.com/media/players/230x185/201944.png"
2013,"2012-13","CHA",202687,"Bismack Biyombo",1610612766,2012,0,1,245,81,"Bismack","C",1992-08-28,"Baloncesto Fuenlabrada",20,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/202687","https://stats.nba.com/media/players/230x185/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png","https://stats.nba.com/media/players/700/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png"
2013,"2012-13","CHA",2205,"DeSagana Diop",1610612766,2012,2,11,280,84,"DeSagana","C",1982-01-30,"No College",31,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/2205","https://stats.nba.com/media/players/230x185/2205.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2205.png","https://stats.nba.com/media/players/700/2205.png","https://stats.nba.com/media/players/230x185/2205.png"
2013,"2012-13","CHA",202399,"Jeff Adrien",1610612766,2012,4,2,243,79,"Jeff","F",1986-02-10,"Connecticut",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/202399","https://stats.nba.com/media/players/230x185/202399.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png","https://stats.nba.com/media/players/700/202399.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202399.png"
2013,"2012-13","CHA",2457,"Jannero Pargo",1610612766,2012,5,8,185,73,"Jannero","G",1979-10-22,"Arkansas",33,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/2457","https://stats.nba.com/media/players/230x185/2457.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2457.png","https://stats.nba.com/media/players/700/2457.png","https://stats.nba.com/media/players/230x185/2457.png"
2013,"2012-13","CHA",201196,"Ramon Sessions",1610612766,2012,7,5,190,75,"Ramon","G",1986-04-11,"Nevada-Reno",27,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/201196","https://stats.nba.com/media/players/230x185/201196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201196.png","https://stats.nba.com/media/players/700/201196.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201196.png"
2013,"2012-13","CHA",2732,"Ben Gordon",1610612766,2012,8,8,200,75,"Ben","G",1983-04-04,"Connecticut",30,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/2732","https://stats.nba.com/media/players/230x185/2732.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2732.png","https://stats.nba.com/media/players/700/2732.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2732.png"
2013,"2012-13","CHA",201945,"Gerald Henderson",1610612766,2012,9,3,215,77,"Gerald","G",1987-12-09,"Duke",25,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/201945","https://stats.nba.com/media/players/230x185/201945.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201945.png","https://stats.nba.com/media/players/700/201945.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201945.png"
2013,"2012-13","CHA",201177,"Josh McRoberts",1610612766,2012,11,5,240,82,"Josh","F",1987-02-28,"Duke",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/201177","https://stats.nba.com/media/players/230x185/201177.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201177.png","https://stats.nba.com/media/players/700/201177.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201177.png"
2013,"2012-13","CHA",200748,"Tyrus Thomas",1610612766,2012,12,6,225,82,"Tyrus","F",1986-08-17,"Louisiana State",26,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/200748","https://stats.nba.com/media/players/230x185/200748.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200748.png","https://stats.nba.com/media/players/700/200748.png","https://stats.nba.com/media/players/230x185/200748.png"
2013,"2012-13","CHA",203077,"Michael Kidd-Gilchrist",1610612766,2012,14,0,232,79,"Michael","F",1993-09-26,"Kentucky",19,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/203077","https://stats.nba.com/media/players/230x185/203077.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203077.png","https://stats.nba.com/media/players/700/203077.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203077.png"
2013,"2012-13","CHA",202689,"Kemba Walker",1610612766,2012,15,1,184,73,"Kemba","G",1990-05-08,"Connecticut",23,"https://stats.nba.com/media/img/teams/logos/season/2012-13/CHA_logo.svg","https://stats.nba.com/player/202689","https://stats.nba.com/media/players/230x185/202689.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202689.png","https://stats.nba.com/media/players/700/202689.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202689.png"
